temperature,humidity,wind_speed,rainfall,weather_severity_score,heavy_rain,high_humidity
23.9,85.6,39.9,88.5,71.45,1,1
34.5,33.3,11.5,0.8,16.06,0,0
20.7,88.6,18.4,56.8,55.05,1,1
40.3,36.6,14.4,1.4,18.450000000000003,0,0
31.1,50.6,22.7,5.7,25.11,0,0
37.4,24.2,8.8,2.3,13.68,0,0
15.8,92.7,39.4,77.8,68.39,1,1
44.7,31.3,9.1,1.4,16.240000000000002,0,0
25.2,75.6,18.8,47.8,48.08,0,0
40.3,20.9,13.9,0.3,13.2,0,0
29.2,58.8,19.4,14.7,30.319999999999993,0,0
29.6,45.9,19.9,10.0,24.71,0,0
39.4,29.8,17.1,2.7,17.38,0,0
19.2,85.2,18.8,39.6,47.08,0,1
26.9,87.7,31.9,67.5,62.38,1,1
20.2,70.4,34.6,47.7,49.14000000000001,0,0
27.6,72.8,27.0,52.8,51.12,1,0
30.9,58.3,22.2,17.5,32.019999999999996,0,0
19.3,79.5,34.8,64.3,58.459999999999994,1,0
29.0,68.8,18.8,10.7,31.58,0,0
34.2,20.4,17.4,3.0,14.219999999999999,0,0
15.9,96.7,30.3,66.7,63.34,1,1
19.5,86.4,38.9,75.2,65.73,1,1
43.5,33.5,16.0,2.9,18.76,0,0
28.9,85.5,34.4,58.3,58.74,1,1
18.9,81.2,43.3,95.8,73.23,1,0
19.8,93.3,43.2,86.5,73.21000000000001,1,1
33.3,38.4,14.8,4.4,19.57,0,0
43.0,33.9,9.9,0.8,16.77,0,0
30.4,52.8,12.3,6.4,23.9,0,0
22.8,47.6,13.9,7.5,22.340000000000003,0,0
18.4,81.3,32.8,27.6,43.83,0,0
30.1,50.3,14.2,11.0,25.34,0,0
40.6,24.5,17.3,2.8,15.99,0,0
21.0,95.5,32.0,96.7,75.83000000000001,1,1
18.7,96.8,38.1,95.8,76.85000000000001,1,1
30.8,69.8,19.4,7.8,31.019999999999996,0,0
41.8,20.2,5.5,3.9,12.899999999999999,0,0
18.0,79.7,21.2,52.4,50.910000000000004,1,0
34.7,26.6,15.3,1.9,15.270000000000001,0,0
37.9,43.2,13.7,2.8,20.61,0,0
27.2,59.1,20.3,9.1,28.15,0,0
28.6,68.7,24.0,6.0,30.669999999999998,0,0
43.7,36.5,8.6,4.1,18.68,0,0
28.8,81.7,21.3,66.4,58.21000000000001,1,0
27.0,89.0,40.4,97.5,76.48,1,1
35.7,23.8,9.4,2.1,13.43,0,0
35.4,30.0,9.5,3.9,16.0,0,0
29.2,55.8,24.2,7.4,27.46,0,0
33.0,32.8,18.0,1.9,17.499999999999996,0,0
41.9,34.6,5.6,2.3,16.61,0,0
34.6,25.4,15.1,4.4,15.86,0,0
30.8,54.3,18.7,19.6,30.949999999999996,0,0
43.1,28.1,16.6,0.3,16.18,0,0
25.9,88.6,41.4,67.7,64.53,1,1
19.7,93.5,43.8,75.8,69.10000000000001,1,1
19.2,80.8,31.2,72.3,61.32,1,0
30.0,55.1,16.6,18.5,30.25,0,0
26.8,62.3,21.1,19.9,33.55,0,0
39.5,27.5,8.2,1.1,14.280000000000001,0,0
30.6,57.3,10.4,6.0,24.729999999999997,0,0
43.3,42.1,14.3,3.3,21.14,0,0
41.9,24.5,6.8,3.1,14.14,0,0
27.9,59.4,23.3,14.4,31.03,0,0
22.3,58.7,14.4,16.0,29.119999999999997,0,0
27.0,85.3,43.7,72.3,65.95,1,1
23.2,66.3,16.8,18.5,32.97,0,0
34.8,41.7,6.5,3.6,18.73,0,0
30.1,24.2,9.6,0.2,12.27,0,0
25.1,50.7,10.2,7.8,22.880000000000003,0,0
34.3,21.8,17.0,4.8,15.290000000000001,0,0
23.3,94.9,32.8,53.2,58.64,1,1
25.1,67.4,13.3,15.5,31.590000000000003,0,0
27.1,78.4,27.5,37.9,46.89,0,0
18.4,71.8,22.4,35.2,41.94,0,0
40.6,27.4,16.1,2.4,16.46,0,0
27.7,75.4,28.3,49.8,50.970000000000006,0,0
19.5,97.3,49.5,77.7,72.12,1,1
18.9,73.8,27.6,44.9,47.51,0,0
22.2,79.8,32.4,33.2,45.92,0,0
34.9,40.2,7.1,0.4,17.130000000000003,0,0
25.8,45.7,13.6,5.1,21.049999999999997,0,0
22.9,89.1,47.4,67.7,65.58000000000001,1,1
22.3,60.3,11.5,17.0,29.42,0,0
18.3,70.0,33.5,69.1,57.17,1,0
41.0,43.2,17.0,0.9,20.82,0,0
26.7,49.8,11.4,6.3,22.409999999999997,0,0
24.5,94.5,17.8,42.0,51.160000000000004,0,1
39.8,21.2,6.1,3.2,12.84,0,0
36.7,38.3,7.0,0.3,16.68,0,0
25.8,86.8,35.0,75.6,65.86,1,1
29.4,84.4,17.3,58.2,55.0,1,0
32.0,27.6,10.3,2.7,14.620000000000001,0,0
20.8,95.4,47.7,85.1,74.28,1,1
29.2,63.8,20.7,13.7,31.68,0,0
38.5,35.3,13.4,0.9,17.479999999999997,0,0
39.2,27.9,5.8,0.9,13.809999999999999,0,0
27.2,88.2,20.2,30.6,45.46,0,1
40.0,21.0,10.3,3.8,13.88,0,0
44.3,26.5,14.8,4.9,17.3,0,0
25.2,90.4,35.1,87.4,71.61999999999999,1,1
31.8,61.5,22.7,19.9,34.13,0,0
27.0,72.6,26.9,50.4,50.02,1,0
36.7,32.2,8.5,2.0,15.83,0,0
16.1,89.7,31.4,90.4,70.96000000000001,1,1
34.2,29.5,9.9,0.0,14.25,0,0
36.8,42.4,13.6,0.4,19.28,0,0
23.4,61.4,16.3,7.2,26.9,0,0
18.1,77.2,25.8,50.4,50.290000000000006,1,0
18.1,89.7,21.8,27.9,44.24,0,1
31.2,60.8,22.6,8.0,29.08,0,0
30.9,39.7,6.5,3.3,17.62,0,0
30.5,51.8,18.5,9.7,26.169999999999998,0,0
38.7,40.9,13.2,0.1,18.82,0,0
22.5,61.1,19.8,5.0,26.54,0,0
38.1,21.6,12.4,1.7,13.450000000000001,0,0
29.3,87.0,18.3,55.9,55.04999999999999,1,1
18.2,83.4,28.7,26.1,43.02,0,0
20.2,95.4,43.5,62.9,64.5,1,1
24.5,94.0,17.9,53.9,55.790000000000006,1,1
25.5,65.3,19.6,11.3,30.580000000000002,0,0
31.1,44.9,7.5,0.4,18.24,0,0
31.8,60.4,22.5,17.8,32.92,0,0
36.3,41.9,7.2,0.8,17.959999999999997,0,0
28.9,68.5,11.9,18.0,33.019999999999996,0,0
23.0,84.3,16.3,62.1,55.69,1,0
41.5,39.9,14.6,2.8,20.159999999999997,0,0
24.7,87.6,45.2,98.2,77.07000000000001,1,1
19.1,80.2,17.9,67.3,56.47,1,0
24.6,54.7,13.5,7.0,24.37,0,0
28.9,80.1,24.9,65.7,58.18000000000001,1,0
20.6,80.2,35.2,80.4,65.32,1,0
22.1,70.9,22.7,62.4,52.980000000000004,1,0
24.2,47.5,13.4,7.6,22.39,0,0
24.7,71.3,31.9,31.3,42.76,0,0
24.0,94.5,22.8,20.3,43.43,0,1
18.5,75.5,15.1,31.2,40.0,0,0
37.0,35.7,7.8,2.5,16.970000000000002,0,0
25.9,81.6,23.8,30.7,44.11,0,0
18.4,92.6,30.7,61.1,60.2,1,1
38.5,27.6,10.6,4.6,16.09,0,0
31.7,31.6,9.2,2.5,15.49,0,0
31.5,47.3,20.3,6.5,24.0,0,0
34.1,43.5,7.7,4.6,19.84,0,0
26.3,84.6,19.9,51.7,52.67,1,0
31.3,22.3,5.8,1.1,11.420000000000002,0,0
43.6,33.1,7.1,0.0,15.71,0,0
42.1,40.3,6.4,1.9,18.34,0,0
39.5,23.6,7.2,4.0,14.07,0,0
23.7,81.6,27.0,55.7,54.529999999999994,1,0
22.3,45.3,10.4,15.0,23.899999999999995,0,0
24.4,82.4,21.5,57.4,54.42,1,0
18.9,94.3,34.1,62.8,62.12,1,1
19.0,86.5,15.1,66.0,57.27,1,1
23.8,72.9,32.9,56.1,53.27,1,0
24.4,54.6,13.9,16.3,28.12,0,0
20.6,83.2,32.5,64.9,59.480000000000004,1,0
22.5,58.0,20.6,13.7,29.25,0,0
25.1,45.2,23.3,10.3,24.85,0,0
18.9,86.6,27.8,60.9,57.79,1,1
16.8,99.2,45.9,69.0,68.22,1,1
18.8,87.9,40.8,71.8,65.13,1,1
38.4,21.6,14.0,1.1,13.56,0,0
23.9,47.5,19.1,10.7,24.740000000000002,0,0
28.4,79.4,19.4,43.5,47.94,0,0
27.9,46.8,12.1,17.3,26.17,0,0
15.8,81.9,32.9,73.8,62.25,1,0
31.7,56.1,13.8,16.5,29.36,0,0
38.8,37.6,10.1,2.8,18.299999999999997,0,0
28.9,65.1,15.0,13.1,30.659999999999997,0,0
28.0,66.1,19.9,7.0,29.41,0,0
31.8,39.1,11.6,0.8,17.55,0,0
20.9,87.6,32.8,42.2,51.81,0,1
22.2,87.8,27.7,28.3,45.419999999999995,0,1
22.9,59.9,11.4,14.7,28.419999999999998,0,0
26.4,93.6,48.0,78.0,71.52,1,1
22.2,56.2,14.4,8.1,25.2,0,0
22.6,65.8,11.2,18.0,31.439999999999998,0,0
21.9,84.5,17.4,30.3,43.13999999999999,0,0
29.7,55.0,23.3,5.7,26.41,0,0
29.4,50.4,21.9,9.3,26.16,0,0
35.7,39.0,5.0,4.6,18.11,0,0
22.6,68.0,22.6,6.2,29.66,0,0
18.0,86.0,23.3,63.0,57.459999999999994,1,1
28.8,82.8,22.9,59.0,55.9,1,0
30.8,61.4,13.1,17.6,31.160000000000004,0,0
21.7,88.0,21.8,67.1,59.769999999999996,1,1
18.6,97.9,45.5,82.9,73.49,1,1
22.0,61.7,13.5,8.4,26.77,0,0
30.2,54.9,23.7,8.9,27.790000000000003,0,0
39.0,32.9,8.0,0.8,15.69,0,0
24.9,57.7,18.2,18.6,30.880000000000003,0,0
38.9,24.6,6.2,2.0,13.31,0,0
22.3,52.7,10.2,18.7,27.56,0,0
19.2,75.5,34.8,48.5,50.93,0,0
18.3,95.1,31.3,62.5,61.62,1,1
23.4,94.6,31.1,69.5,64.74,1,1
33.0,32.9,12.3,3.8,17.15,0,0
26.4,68.1,14.6,6.9,28.75,0,0
43.1,43.8,10.2,0.0,19.490000000000002,0,0
24.4,91.6,31.1,52.3,57.059999999999995,1,1
25.0,94.3,33.0,20.9,45.75,0,1
21.5,90.6,41.3,82.1,70.43,1,1
30.8,39.1,10.5,4.6,18.75,0,0
43.4,32.1,12.5,3.7,17.950000000000003,0,0
18.1,89.0,24.4,61.8,58.11000000000001,1,1
19.2,80.2,29.8,25.1,41.980000000000004,0,0
20.1,99.4,33.4,97.8,77.63000000000001,1,1
27.7,92.8,29.3,65.4,62.63,1,1
38.9,21.1,11.3,3.3,13.8,0,0
15.6,95.7,47.3,80.9,72.09,1,1
24.4,78.8,30.9,66.7,58.94,1,0
34.1,34.0,9.0,2.2,16.29,0,0
41.4,37.9,8.5,4.2,18.89,0,0
34.1,35.3,11.7,1.1,16.779999999999998,0,0
20.9,85.6,32.7,26.9,45.06999999999999,0,1
26.7,93.1,27.7,66.5,62.74,1,1
25.4,87.1,32.9,94.2,72.93,1,1
19.7,73.4,27.2,36.9,44.19,0,0
32.4,22.8,10.6,3.4,13.56,0,0
18.9,84.9,38.1,60.6,59.22000000000001,1,0
42.8,36.7,15.9,1.5,19.07,0,0
41.5,37.4,5.1,2.3,17.31,0,0
31.3,41.8,9.8,3.6,19.07,0,0
18.3,85.6,42.8,91.4,72.63,1,1
23.9,93.1,33.8,68.5,64.47999999999999,1,1
31.1,26.3,12.1,0.5,13.620000000000001,0,0
26.3,88.3,41.3,97.4,76.34,1,1
23.9,83.0,26.7,55.7,54.91,1,0
23.1,59.4,16.6,10.6,27.69,0,0
40.5,22.4,8.8,1.4,13.09,0,0
27.2,51.7,16.0,14.8,27.349999999999998,0,0
23.4,72.9,33.2,33.0,44.05,0,0
38.0,40.3,7.8,4.6,19.29,0,0
19.8,92.1,15.5,38.1,47.95,0,1
30.4,50.6,13.6,12.0,25.74,0,0
19.4,78.6,22.3,39.1,45.62,0,0
25.8,63.5,11.3,15.3,30.010000000000005,0,0
37.0,28.7,8.8,2.6,15.11,0,0
23.0,54.1,18.3,16.0,28.590000000000003,0,0
23.4,93.3,40.8,62.3,63.41,1,1
37.7,23.4,9.5,0.9,13.05,0,0
23.7,94.4,36.6,86.6,72.65,1,1
41.4,29.7,17.5,1.2,17.03,0,0
28.4,83.4,24.0,46.2,51.14,0,0
23.8,73.5,22.2,60.9,53.23,1,0
18.2,79.4,27.0,55.5,53.24,1,0
22.8,83.1,28.5,35.4,47.07,0,0
22.5,84.5,28.5,68.2,60.58,1,0
20.9,83.6,31.9,37.2,48.43000000000001,0,0
15.5,85.6,37.7,97.7,73.85000000000001,1,1
37.9,28.4,15.2,2.1,16.189999999999998,0,0
24.9,90.7,33.2,79.1,67.98,1,1
41.3,30.7,12.3,3.2,17.08,0,0
24.4,83.8,21.6,36.3,46.419999999999995,0,0
31.8,61.2,19.7,9.2,29.16,0,0
16.3,90.1,34.6,83.0,68.78,1,1
18.9,86.7,27.3,36.2,47.84,0,1
25.6,84.8,38.4,77.3,66.6,1,0
31.7,61.5,15.7,9.6,28.6,0,0
32.7,23.6,5.4,4.0,13.030000000000001,0,0
28.4,52.8,18.6,7.5,25.399999999999995,0,0
31.3,43.2,9.2,0.9,18.29,0,0
27.6,78.5,17.7,45.4,48.01,0,0
27.2,81.9,28.6,25.8,43.33,0,0
24.5,70.3,19.0,54.5,49.14,1,0
31.0,27.8,10.9,5.0,15.62,0,0
25.7,97.1,39.4,93.8,77.1,1,1
37.6,26.4,16.0,3.9,16.44,0,0
16.9,83.8,47.1,82.6,69.28999999999999,1,0
22.1,57.5,21.2,14.4,29.46,0,0
23.0,64.1,12.7,5.1,26.109999999999996,0,0
21.2,85.2,41.1,74.2,65.58,1,1
25.2,87.5,22.6,59.4,57.05000000000001,1,1
24.7,62.7,24.5,16.0,32.58,0,0
27.3,89.8,30.9,87.1,70.69,1,1
23.4,56.0,14.7,19.0,29.680000000000003,0,0
35.5,35.7,16.0,2.8,18.580000000000002,0,0
18.1,94.8,15.5,29.2,45.03,0,1
28.1,55.8,22.8,18.8,31.630000000000003,0,0
23.4,97.9,32.7,98.9,77.81000000000002,1,1
17.9,97.2,33.7,80.8,70.01,1,1
30.2,39.7,9.5,3.7,18.310000000000002,0,0
29.5,87.6,24.6,37.1,48.99,0,1
22.2,47.6,16.2,19.4,27.5,0,0
38.6,35.4,9.7,0.5,16.619999999999997,0,0
24.1,67.2,17.5,9.3,29.790000000000003,0,0
18.1,77.5,19.2,26.9,39.66,0,0
21.8,83.4,22.8,63.0,56.96,1,0
31.2,23.4,10.7,1.6,12.920000000000002,0,0
39.7,28.7,12.7,3.1,16.36,0,0
31.0,55.8,22.6,12.6,29.4,0,0
22.1,48.4,22.2,19.5,28.970000000000002,0,0
28.9,74.7,18.3,42.6,46.0,0,0
38.8,25.2,9.0,0.2,13.32,0,0
21.9,83.2,17.1,62.9,55.730000000000004,1,0
37.7,42.1,5.7,3.1,18.78,0,0
40.2,24.3,7.8,0.9,13.23,0,0
26.0,94.6,22.9,50.1,55.6,1,1
29.5,79.2,27.2,39.3,47.870000000000005,0,0
23.4,65.7,19.2,7.8,29.01,0,0
42.5,44.3,16.8,2.9,22.06,0,0
26.6,92.1,33.6,81.2,69.49,1,1
19.3,79.4,23.9,66.3,57.050000000000004,1,0
24.2,72.1,29.9,38.5,45.43000000000001,0,0
25.3,88.8,33.3,52.3,56.75,1,1
28.9,77.0,28.8,64.8,57.669999999999995,1,0
40.0,36.4,17.7,4.4,20.22,0,0
23.8,57.7,18.3,11.8,28.07,0,0
41.3,25.8,12.8,3.3,15.75,0,0
31.8,24.7,8.3,4.0,13.85,0,0
22.2,68.6,17.6,19.5,34.12,0,0
25.9,77.5,28.2,38.7,46.96000000000001,0,0
35.0,25.2,17.0,4.3,16.18,0,0
24.4,76.3,26.2,42.7,47.65,0,0
44.0,23.7,13.5,1.6,14.85,0,0
21.9,87.3,23.0,61.0,57.38,1,1
15.9,97.8,40.0,94.7,76.81,1,1
42.4,27.9,17.0,3.9,17.57,0,0
25.2,92.5,40.5,76.8,69.08999999999999,1,1
28.7,53.3,11.8,14.3,26.94,0,0
29.2,79.9,21.2,69.4,58.89000000000001,1,0
25.9,85.7,39.2,72.4,65.10000000000001,1,1
27.9,72.4,26.4,40.1,45.830000000000005,0,0
29.6,76.3,18.9,25.6,39.87,0,0
16.8,96.4,46.8,66.8,66.68,1,1
23.6,92.2,40.7,94.7,76.04,1,1
16.0,97.1,47.3,79.4,71.94999999999999,1,1
29.5,82.6,16.5,52.6,52.07,1,0
27.4,91.3,31.1,62.4,61.309999999999995,1,1
27.6,64.2,21.5,16.4,32.88,0,0
29.6,63.5,18.8,9.2,29.450000000000003,0,0
32.8,27.7,14.0,0.9,14.749999999999998,0,0
27.8,52.8,21.4,12.5,27.9,0,0
38.0,21.1,8.9,4.4,13.670000000000002,0,0
29.2,70.0,15.4,64.8,52.92,1,0
17.1,86.4,35.4,76.4,65.27,1,1
30.0,64.3,23.0,9.4,30.650000000000002,0,0
27.1,47.1,15.6,16.3,26.480000000000004,0,0
38.0,31.0,15.2,3.3,17.46,0,0
25.2,83.8,45.2,68.9,64.26,1,0
27.5,52.4,21.2,12.4,27.67,0,0
19.1,71.6,31.5,59.1,53.33,1,0
42.6,23.5,5.6,0.3,12.55,0,0
28.1,79.5,22.0,51.6,51.699999999999996,1,0
22.0,83.7,28.7,66.9,59.81000000000001,1,0
40.9,35.8,10.6,1.4,17.509999999999998,0,0
19.2,87.4,45.3,77.2,68.08000000000001,1,1
23.2,60.3,14.3,18.9,30.83,0,0
30.5,52.0,18.0,18.7,29.73,0,0
23.7,76.8,23.7,21.2,38.629999999999995,0,0
25.5,76.0,31.1,47.3,50.489999999999995,0,0
39.1,29.6,8.2,1.3,14.950000000000001,0,0
30.1,69.5,18.9,7.1,30.48,0,0
27.7,93.6,29.2,60.0,60.690000000000005,1,1
16.3,96.7,37.3,67.0,64.9,1,1
38.9,42.3,6.3,0.5,18.04,0,0
32.1,22.7,13.5,1.5,13.32,0,0
28.1,48.2,11.1,19.9,27.450000000000003,0,0
27.3,88.2,33.9,51.6,56.61,1,1
37.5,36.6,7.5,3.0,17.43,0,0
19.0,75.5,22.4,30.0,41.029999999999994,0,0
27.4,87.2,35.6,68.9,63.580000000000005,1,1
24.4,94.7,34.1,65.3,63.79,1,1
40.8,35.0,7.4,3.6,17.5,0,0
25.7,70.2,29.6,30.9,41.910000000000004,0,0
30.6,69.2,13.7,14.3,32.28000000000001,0,0
20.6,80.3,27.0,46.2,50.03,0,0
17.4,95.2,44.4,97.3,78.1,1,1
17.4,81.3,35.4,61.9,57.97,1,0
31.0,46.6,20.0,6.9,23.840000000000003,0,0
22.1,76.4,29.2,25.7,41.25000000000001,0,0
19.1,84.0,33.4,53.1,55.03,1,0
44.2,23.8,7.4,4.6,14.880000000000003,0,0
15.7,99.6,38.1,69.5,66.86999999999999,1,1
22.4,48.8,11.1,8.4,22.459999999999997,0,0
33.9,40.2,15.0,0.5,18.65,0,0
26.2,84.1,23.7,58.6,56.03,1,0
18.3,71.1,27.8,48.8,48.239999999999995,0,0
25.3,84.0,35.0,78.5,66.13,1,0
41.7,21.5,12.6,3.9,14.7,0,0
31.5,46.3,10.0,10.9,23.4,0,0
28.2,86.5,21.0,45.9,51.330000000000005,0,1
18.0,87.8,19.4,49.1,51.660000000000004,0,1
23.2,55.7,13.2,14.1,27.310000000000002,0,0
33.5,39.2,15.8,5.0,20.270000000000003,0,0
42.9,32.4,13.8,0.1,16.81,0,0
34.2,24.1,9.0,4.3,14.170000000000002,0,0
35.2,39.6,7.8,1.8,17.680000000000003,0,0
23.5,54.7,21.3,5.5,25.220000000000002,0,0
24.7,46.9,13.0,16.7,25.82,0,0
25.6,68.5,16.5,15.2,32.49,0,0
39.6,25.4,6.0,3.5,14.18,0,0
31.1,61.5,17.7,5.4,27.259999999999998,0,0
16.1,88.4,30.6,68.7,61.730000000000004,1,1
42.7,38.6,9.8,4.8,19.73,0,0
26.9,92.7,49.8,92.1,77.29999999999998,1,1
21.3,74.8,30.9,54.3,52.47,1,0
26.4,92.3,22.8,68.7,62.370000000000005,1,1
41.3,36.1,17.8,0.9,18.88,0,0
15.6,93.9,33.8,70.4,64.65,1,1
32.3,23.8,7.7,0.6,12.15,0,0
31.0,68.4,14.8,10.4,30.740000000000002,0,0
25.7,69.9,10.1,19.2,33.24,0,0
28.7,56.2,15.2,10.5,26.97,0,0
17.9,96.7,30.3,68.2,64.14,1,1
28.7,53.5,23.8,15.1,29.720000000000002,0,0
29.9,84.8,19.1,28.9,43.81,0,0
23.2,66.0,10.9,18.2,31.580000000000002,0,0
42.5,23.0,17.5,2.3,15.57,0,0
38.9,30.1,8.8,2.3,15.6,0,0
26.9,81.3,15.5,22.6,39.22,0,0
27.0,73.7,16.0,51.3,48.53,1,0
26.7,50.3,18.9,6.4,24.1,0,0
22.5,86.2,36.8,90.4,71.63,1,1
31.8,56.0,16.1,17.1,30.04,0,0
21.4,99.2,46.9,60.8,65.6,1,1
18.7,88.9,32.5,26.3,45.56,0,1
18.5,72.7,30.9,45.7,48.120000000000005,0,0
24.6,81.4,29.1,27.9,43.86,0,0
23.1,47.2,23.2,18.6,28.55,0,0
37.6,38.7,8.4,3.0,18.250000000000004,0,0
21.1,97.1,36.1,65.8,64.78,1,1
37.0,43.0,6.6,0.1,17.96,0,0
33.9,30.5,14.1,4.2,17.04,0,0
22.4,86.3,24.8,59.3,56.81,1,1
26.1,86.1,49.9,67.0,65.22,1,1
37.1,29.6,7.0,4.7,15.870000000000003,0,0
26.1,53.2,24.4,14.4,29.21,0,0
36.0,20.7,11.3,2.8,13.19,0,0
25.1,71.6,23.9,25.7,39.05,0,0
29.4,71.1,22.5,36.8,43.489999999999995,0,0
41.9,39.0,16.2,4.8,21.05,0,0
31.7,56.0,11.0,7.6,25.21,0,0
25.4,89.1,28.7,30.2,47.089999999999996,0,1
18.2,88.6,17.4,32.1,44.72,0,1
22.3,90.4,17.0,31.2,45.23,0,1
28.1,68.1,18.2,6.3,29.4,0,0
27.3,95.0,35.0,82.3,71.15,1,1
24.7,58.6,10.6,11.4,26.73,0,0
22.0,94.0,16.7,48.4,53.10000000000001,0,1
23.0,78.9,31.3,58.6,55.669999999999995,1,0
19.3,93.2,49.2,100.0,79.73000000000002,1,1
30.6,31.6,15.1,2.5,16.560000000000002,0,0
44.5,21.0,12.1,2.4,14.129999999999999,0,0
20.7,80.0,32.8,96.1,71.07,1,0
16.4,86.5,46.9,85.0,70.97,1,1
22.0,82.4,24.8,43.1,49.12000000000001,0,0
18.4,88.8,39.8,97.1,75.28,1,1
31.4,50.9,23.1,19.2,30.71,0,0
22.5,74.1,18.3,42.6,45.17999999999999,0,0
21.5,99.1,40.7,80.7,72.30000000000001,1,1
28.9,78.5,27.9,45.6,50.260000000000005,0,0
31.5,58.9,24.9,17.6,32.84,0,0
31.4,35.0,11.8,3.6,17.44,0,0
24.0,82.0,29.4,21.0,41.28,0,0
24.2,79.9,20.3,44.9,48.41000000000001,0,0
22.7,94.8,19.4,20.8,42.910000000000004,0,1
28.3,61.4,19.3,13.7,30.589999999999996,0,0
36.8,34.5,17.1,0.5,17.65,0,0
18.7,78.3,21.8,37.8,44.839999999999996,0,0
26.0,74.2,31.2,30.8,43.42,0,0
26.0,88.4,23.5,26.1,44.260000000000005,0,1
41.8,26.6,5.2,4.0,14.8,0,0
31.4,44.0,15.9,2.9,20.68,0,0
31.5,21.6,16.4,2.7,13.99,0,0
43.1,20.8,5.7,1.4,12.25,0,0
38.3,43.2,13.4,3.2,20.75,0,0
19.3,94.1,43.3,93.7,76.30000000000001,1,1
22.1,48.5,23.9,15.6,27.78,0,0
24.0,52.3,15.9,9.2,24.949999999999996,0,0
31.6,62.2,12.2,11.0,28.660000000000004,0,0
25.2,57.5,19.2,17.6,30.65,0,0
25.5,85.9,37.9,62.6,60.94,1,1
35.5,25.1,5.6,2.0,13.0,0,0
25.5,66.1,12.2,12.7,29.9,0,0
43.3,38.4,5.5,0.9,17.31,0,0
31.3,34.5,6.3,4.5,16.54,0,0
23.5,87.0,32.5,27.4,45.910000000000004,0,1
24.2,72.1,33.6,45.4,48.93,0,0
27.3,48.5,17.4,11.3,25.28,0,0
38.4,35.2,12.3,0.8,17.18,0,0
25.5,68.6,23.8,14.7,33.769999999999996,0,0
29.0,91.5,33.7,60.2,61.17,1,1
27.2,73.3,20.2,59.5,52.55,1,0
24.5,80.4,28.8,66.3,58.85,1,0
25.7,50.2,21.8,11.4,26.55,0,0
24.3,48.2,14.0,18.2,26.970000000000002,0,0
27.7,81.6,30.6,69.1,61.01,1,0
40.4,34.7,17.8,1.9,18.77,0,0
30.9,44.9,13.1,0.2,19.259999999999998,0,0
20.9,84.3,45.5,77.3,67.4,1,0
22.3,96.3,31.7,86.4,72.02000000000001,1,1
19.4,84.7,40.7,92.3,72.41,1,0
22.3,61.2,15.0,10.2,27.669999999999998,0,0
18.4,80.4,37.1,80.1,65.42,1,0
24.3,90.7,38.8,76.8,68.12,1,1
16.5,98.2,49.5,61.5,65.61,1,1
16.7,85.3,37.2,90.6,70.94,1,1
17.7,82.2,41.0,79.2,66.31,1,0
24.8,48.2,14.6,12.5,24.860000000000003,0,0
40.1,42.9,5.5,3.7,19.46,0,0
23.5,84.6,39.5,91.9,72.39,1,0
26.3,76.7,18.0,54.0,50.84,1,0
23.8,90.3,27.9,62.1,59.89000000000001,1,1
31.7,54.5,18.3,17.4,30.14,0,0
18.0,80.5,26.2,39.8,47.11,0,0
29.6,69.5,22.1,16.0,34.63,0,0
26.9,93.0,23.5,48.7,54.77,0,1
44.4,23.1,16.3,1.5,15.23,0,0
21.9,83.6,19.0,54.3,52.78999999999999,1,0
20.3,83.1,27.2,20.1,40.44,0,0
16.2,99.8,32.2,79.0,69.60000000000001,1,1
24.7,64.9,21.6,7.8,29.380000000000003,0,0
23.5,85.5,46.8,60.2,61.440000000000005,1,1
27.1,81.6,30.0,58.4,56.55,1,0
27.2,49.4,12.1,9.0,23.559999999999995,0,0
43.0,34.4,6.2,1.6,16.5,0,0
25.4,67.1,17.2,19.2,33.79,0,0
16.6,95.2,45.2,63.8,64.78,1,1
26.3,79.7,26.3,51.6,52.44,1,0
31.6,35.7,15.3,2.1,17.770000000000003,0,0
27.8,76.1,28.3,39.5,47.06999999999999,0,0
34.9,43.4,17.7,4.6,21.89,0,0
27.7,85.4,34.6,40.8,51.63,0,1
21.6,97.6,47.3,71.0,69.3,1,1
38.2,40.4,14.6,1.0,19.259999999999998,0,0
44.0,38.2,12.0,2.5,19.26,0,0
26.8,90.8,30.1,37.1,50.78,0,1
27.6,89.9,34.8,59.1,60.33,1,1
25.2,94.1,22.2,43.1,52.43,0,1
15.8,83.7,30.1,67.0,59.51,1,0
26.1,91.5,33.5,65.1,62.8,1,1
41.2,38.5,16.6,1.2,19.47,0,0
18.9,83.0,15.8,64.4,55.71000000000001,1,0
28.5,88.7,19.3,53.4,54.68,1,1
19.9,85.3,31.3,91.6,70.48,1,1
22.3,80.1,28.6,42.4,48.93999999999999,0,0
29.5,88.4,31.4,68.0,62.95,1,1
28.6,47.1,24.6,6.0,24.310000000000002,0,0
26.8,88.9,47.7,67.4,65.85000000000001,1,1
21.5,88.8,25.2,44.3,51.55,0,1
27.0,71.2,22.6,58.6,52.02,1,0
22.4,62.4,13.6,12.2,28.559999999999995,0,0
43.7,25.9,7.0,1.5,14.14,0,0
32.0,25.1,6.5,1.6,12.670000000000002,0,0
36.3,44.5,9.5,3.1,20.119999999999997,0,0
26.0,57.7,23.8,15.4,30.830000000000002,0,0
24.5,87.0,26.0,67.7,60.830000000000005,1,1
